Customer_ID,Age,Channel,Prior_Policy,Vintage_Months,Quarter,Premium_Band,Payment_Plan,Dependents,Lapsed_1yr
EU114241,61,Online,0,40,Q2,Moderate,Annual,5,0
EU114242,65,Agent,0,3,Q1,Low,Monthly,4,1
EU114243,43,Online,1,52,Q4,Moderate,Annual,0,1
EU114244,69,Agent,1,2,Q2,Low,Annual,1,0
EU114245,42,Online,1,25,Q3,Low,Monthly,3,1
EU114246,51,Agent,1,53,Q1,Low,Annual,2,0
EU114247,30,Agent,1,3,Q3,Moderate,Monthly,1,0
EU114248,34,Agent,0,11,Q4,Moderate,Quarterly,4,0
EU114249,26,Agent,1,11,Q1,Moderate,Quarterly,5,0
EU114250,48,Agent,0,10,Q1,Moderate,Annual,2,0
EU114251,62,Online,0,28,Q1,Moderate,Monthly,4,0
EU114252,52,Agent,0,55,Q3,High,Monthly,3,0
EU114253,52,Online,0,11,Q4,High,Monthly,3,0
EU114254,69,Agent,0,49,Q1,Low,Monthly,0,0
EU114255,63,Agent,1,57,Q2,Moderate,Monthly,0,0
EU114256,26,Online,0,7,Q1,Low,Annual,0,0
EU114257,70,Agent,1,29,Q1,Moderate,Monthly,2,0
EU114258,29,Agent,1,1,Q1,Moderate,Annual,3,0
EU114259,35,Agent,0,52,Q2,Low,Annual,5,0
EU114260,34,Agent,1,15,Q2,Low,Monthly,2,0
EU114261,67,Agent,0,7,Q4,Moderate,Annual,5,0
EU114262,26,Agent,0,4,Q3,Low,Monthly,2,0
EU114263,39,Agent,1,55,Q1,Moderate,Annual,1,0
EU114264,63,Agent,0,3,Q3,Low,Annual,5,0
EU114265,65,Online,1,20,Q3,Low,Monthly,2,0
EU114266,61,Agent,1,60,Q1,High,Quarterly,4,0
EU114267,31,Online,0,3,Q1,Low,Monthly,3,1
EU114268,44,Agent,1,29,Q2,Low,Monthly,2,0
EU114269,58,Online,1,20,Q4,High,Quarterly,2,0
EU114270,59,Online,1,60,Q2,High,Annual,0,0
EU114271,58,Agent,0,10,Q3,Moderate,Quarterly,0,0
EU114272,46,Online,1,35,Q1,Moderate,Annual,4,0
EU114273,55,Agent,0,26,Q3,Low,Annual,2,0
EU114274,47,Agent,1,30,Q2,Low,Annual,5,0
EU114275,43,Agent,0,26,Q3,Low,Quarterly,1,0
EU114276,28,Online,1,37,Q1,Low,Monthly,0,1
EU114277,48,Online,0,20,Q4,Moderate,Quarterly,0,0
EU114278,44,Agent,1,51,Q3,Low,Monthly,3,0
EU114279,63,Agent,1,53,Q4,Low,Annual,5,0
EU114280,52,Agent,0,42,Q3,Moderate,Annual,2,0
EU114281,63,Agent,0,9,Q1,Low,Monthly,0,0
EU114282,41,Agent,0,11,Q1,High,Monthly,2,0
EU114283,43,Agent,0,33,Q4,Moderate,Annual,1,0
EU114284,59,Agent,1,30,Q1,High,Monthly,4,0
EU114285,56,Online,1,30,Q4,Moderate,Monthly,3,0
EU114286,70,Agent,0,52,Q2,Low,Quarterly,1,0
EU114287,70,Online,1,45,Q4,Moderate,Monthly,2,0
EU114288,63,Agent,0,23,Q3,Low,Monthly,2,0
EU114289,59,Online,1,36,Q4,High,Monthly,2,0
EU114290,54,Agent,1,24,Q4,Moderate,Annual,0,0
EU114291,41,Agent,1,31,Q3,Moderate,Monthly,4,0
EU114292,66,Online,1,23,Q1,Low,Monthly,3,0
EU114293,53,Online,1,53,Q1,Low,Quarterly,4,0
EU114294,30,Agent,1,42,Q2,Moderate,Monthly,2,1
EU114295,41,Agent,1,36,Q1,Low,Quarterly,0,0
EU114296,41,Online,1,40,Q2,Moderate,Monthly,4,0
EU114297,38,Agent,0,49,Q2,Moderate,Monthly,0,0
EU114298,48,Online,1,34,Q2,Low,Monthly,0,1
EU114299,61,Agent,0,21,Q1,Moderate,Quarterly,1,0
EU114300,64,Agent,1,26,Q3,Low,Monthly,0,0
EU114301,63,Agent,1,7,Q1,Low,Monthly,3,0
EU114302,56,Agent,1,25,Q3,Moderate,Monthly,2,0
EU114303,60,Online,1,3,Q1,Low,Monthly,2,0
EU114304,61,Agent,0,53,Q2,High,Annual,4,0
EU114305,38,Agent,0,43,Q3,Moderate,Monthly,0,0
EU114306,51,Agent,0,18,Q1,High,Annual,2,0
EU114307,43,Agent,0,6,Q1,Low,Annual,4,0
EU114308,55,Agent,1,54,Q4,Moderate,Monthly,2,0
EU114309,70,Agent,1,52,Q3,Low,Monthly,0,0
EU114310,33,Online,1,46,Q2,Low,Quarterly,1,0
EU114311,62,Online,1,13,Q2,High,Quarterly,2,0
EU114312,41,Online,0,2,Q3,Moderate,Monthly,1,1
EU114313,43,Agent,0,48,Q1,Moderate,Quarterly,3,0
EU114314,68,Online,0,56,Q2,Low,Annual,3,0
EU114315,28,Online,0,40,Q1,High,Monthly,3,0
EU114316,35,Agent,0,47,Q4,Moderate,Monthly,4,1
EU114317,46,Online,0,13,Q2,High,Quarterly,3,0
EU114318,28,Online,0,1,Q1,Low,Monthly,0,1
EU114319,41,Online,1,2,Q2,Moderate,Annual,4,1
EU114320,32,Online,0,4,Q1,Low,Quarterly,0,0
EU114321,70,Online,0,13,Q4,Moderate,Annual,0,0
EU114322,58,Online,0,30,Q4,Low,Monthly,0,0
EU114323,35,Online,0,44,Q4,Low,Monthly,4,0
EU114324,55,Agent,1,12,Q1,Moderate,Monthly,1,0
EU114325,35,Online,1,33,Q2,Low,Monthly,0,0
EU114326,62,Agent,0,38,Q2,Low,Monthly,5,0
EU114327,45,Online,0,43,Q1,Low,Monthly,0,0
EU114328,70,Agent,1,48,Q4,Moderate,Monthly,0,1
EU114329,54,Agent,0,34,Q4,High,Annual,1,0
EU114330,34,Online,0,3,Q3,Low,Monthly,3,0
EU114331,50,Online,1,43,Q1,Low,Monthly,3,0
EU114332,51,Agent,0,9,Q4,High,Monthly,2,0
EU114333,32,Agent,0,7,Q3,High,Monthly,5,0
EU114334,63,Online,0,4,Q4,Low,Monthly,4,1
EU114335,32,Agent,0,28,Q2,Moderate,Quarterly,4,0
EU114336,32,Agent,0,42,Q3,Low,Quarterly,1,0
EU114337,58,Online,0,32,Q1,High,Annual,1,0
EU114338,40,Online,1,1,Q2,Moderate,Annual,1,0
EU114339,65,Online,0,13,Q2,Moderate,Annual,2,0
EU114340,37,Online,0,36,Q3,High,Quarterly,3,0
EU114341,47,Online,1,26,Q2,Low,Monthly,4,0
EU114342,36,Online,1,13,Q3,Low,Annual,2,0
EU114343,51,Online,0,22,Q1,Moderate,Annual,5,0
EU114344,46,Agent,1,24,Q4,Moderate,Monthly,0,0
EU114345,56,Agent,1,11,Q2,Low,Monthly,3,0
EU114346,51,Online,1,25,Q1,Low,Quarterly,2,0
EU114347,26,Agent,0,15,Q4,High,Monthly,3,0
EU114348,69,Agent,0,45,Q3,High,Quarterly,0,0
EU114349,57,Agent,1,36,Q3,Low,Quarterly,4,0
EU114350,50,Online,0,38,Q1,High,Quarterly,0,0
EU114351,52,Agent,1,34,Q4,Moderate,Monthly,2,0
EU114352,43,Online,0,34,Q3,Moderate,Annual,0,0
EU114353,67,Online,1,32,Q4,Low,Monthly,5,0
EU114354,29,Agent,0,38,Q3,Low,Annual,5,0
EU114355,57,Agent,0,25,Q4,Moderate,Monthly,1,0
EU114356,44,Agent,1,3,Q1,Low,Monthly,2,0
EU114357,54,Agent,1,52,Q1,Low,Monthly,5,0
EU114358,69,Online,0,59,Q2,Moderate,Annual,1,0
EU114359,32,Online,0,57,Q2,Moderate,Monthly,2,1
EU114360,62,Agent,0,57,Q1,Moderate,Quarterly,0,0
EU114361,41,Agent,0,43,Q2,Moderate,Quarterly,4,0
EU114362,68,Online,0,47,Q3,Low,Monthly,1,1
EU114363,25,Agent,1,29,Q2,Low,Quarterly,5,1
EU114364,27,Agent,1,21,Q2,Moderate,Monthly,0,0
EU114365,70,Agent,1,9,Q4,Low,Quarterly,1,0
EU114366,50,Online,1,21,Q3,High,Quarterly,2,0
EU114367,55,Online,1,21,Q1,Moderate,Monthly,2,0
EU114368,32,Online,1,7,Q3,Moderate,Monthly,4,0
EU114369,67,Agent,1,47,Q4,Low,Monthly,3,0
EU114370,70,Agent,0,32,Q2,Moderate,Quarterly,0,0
EU114371,32,Online,1,22,Q3,Moderate,Monthly,5,0
EU114372,59,Online,1,42,Q4,Moderate,Monthly,5,0
EU114373,63,Agent,0,11,Q1,Low,Monthly,3,1
EU114374,52,Agent,0,55,Q2,Moderate,Monthly,2,0
EU114375,28,Agent,0,58,Q4,High,Monthly,1,0
EU114376,40,Online,0,34,Q4,Low,Quarterly,5,0
EU114377,37,Agent,0,14,Q4,Low,Annual,3,0
EU114378,44,Online,1,48,Q1,High,Annual,5,0
EU114379,29,Agent,1,41,Q1,Moderate,Quarterly,5,0
EU114380,61,Agent,0,22,Q4,Moderate,Monthly,5,0
EU114381,44,Agent,0,25,Q3,Low,Quarterly,4,0
EU114382,48,Agent,1,16,Q1,Moderate,Monthly,1,1
EU114383,60,Online,0,33,Q3,Moderate,Monthly,0,1
EU114384,58,Online,1,2,Q3,Moderate,Quarterly,2,0
EU114385,69,Agent,0,39,Q4,Low,Annual,2,0
EU114386,58,Agent,0,44,Q4,Moderate,Monthly,5,0
EU114387,43,Online,0,50,Q2,Low,Monthly,1,0
EU114388,41,Agent,1,6,Q1,Moderate,Monthly,1,0
EU114389,29,Agent,0,34,Q1,Low,Monthly,1,0
EU114390,49,Agent,1,46,Q1,Low,Quarterly,0,0
EU114391,42,Agent,1,48,Q4,Low,Quarterly,4,0
EU114392,32,Agent,0,42,Q1,Moderate,Annual,0,0
EU114393,51,Agent,1,37,Q4,Moderate,Monthly,3,0
EU114394,39,Agent,1,22,Q1,Low,Quarterly,3,0
EU114395,69,Online,0,16,Q3,High,Monthly,5,1
EU114396,37,Agent,1,7,Q4,High,Monthly,3,0
EU114397,40,Agent,0,47,Q2,Low,Quarterly,2,0
EU114398,46,Online,1,13,Q2,Moderate,Quarterly,3,1
EU114399,44,Agent,1,49,Q1,Moderate,Quarterly,4,0
EU114400,37,Agent,1,50,Q3,Low,Monthly,4,0
EU114401,44,Agent,0,50,Q3,Low,Quarterly,0,0
EU114402,26,Online,0,17,Q1,Moderate,Monthly,5,0
EU114403,59,Agent,1,3,Q2,Moderate,Monthly,2,0
EU114404,43,Online,1,12,Q1,Low,Quarterly,5,0
EU114405,69,Online,1,6,Q3,Moderate,Monthly,4,0
EU114406,61,Online,1,12,Q1,Moderate,Annual,2,0
EU114407,30,Online,1,11,Q1,High,Monthly,2,1
EU114408,38,Agent,1,41,Q1,High,Monthly,4,0
EU114409,28,Agent,1,19,Q3,High,Quarterly,4,0
EU114410,46,Agent,0,60,Q2,Moderate,Annual,4,0
EU114411,63,Agent,1,31,Q4,High,Monthly,4,0
EU114412,60,Online,1,51,Q1,Low,Annual,5,0
EU114413,58,Agent,1,2,Q4,Moderate,Monthly,5,0
EU114414,51,Agent,1,45,Q4,Moderate,Quarterly,1,0
EU114415,31,Online,0,32,Q2,High,Monthly,3,0
EU114416,27,Online,1,18,Q2,Moderate,Quarterly,1,0
EU114417,57,Online,1,55,Q3,Moderate,Monthly,5,0
EU114418,26,Online,0,4,Q4,Low,Monthly,0,1
EU114419,66,Agent,1,22,Q4,Moderate,Monthly,1,0
EU114420,40,Agent,1,56,Q1,Moderate,Quarterly,0,0
EU114421,49,Agent,0,14,Q1,Low,Monthly,1,0
EU114422,39,Agent,1,14,Q2,Moderate,Monthly,0,0
EU114423,48,Agent,1,37,Q2,Moderate,Monthly,5,0
EU114424,39,Online,0,29,Q2,Low,Monthly,3,1
EU114425,55,Online,1,51,Q3,Moderate,Monthly,3,1
EU114426,38,Online,0,34,Q4,High,Annual,3,0
EU114427,38,Online,0,48,Q3,Moderate,Monthly,4,0
EU114428,30,Agent,0,6,Q4,Low,Annual,2,0
EU114429,38,Agent,0,43,Q2,Low,Monthly,0,0
EU114430,41,Online,1,12,Q3,Moderate,Annual,0,0
EU114431,42,Agent,1,24,Q3,Low,Annual,5,0
EU114432,44,Online,1,45,Q4,Low,Quarterly,4,0
EU114433,41,Agent,0,59,Q4,High,Quarterly,3,0
EU114434,40,Online,1,29,Q3,Low,Monthly,5,0
EU114435,64,Online,0,10,Q1,Moderate,Annual,5,0
EU114436,63,Online,1,46,Q4,Low,Annual,0,0
EU114437,56,Agent,0,36,Q4,Moderate,Annual,3,0
EU114438,68,Agent,0,34,Q3,Low,Annual,3,0
EU114439,33,Agent,1,51,Q2,High,Monthly,1,0
EU114440,51,Agent,0,32,Q1,Moderate,Annual,3,0
EU114441,70,Online,1,32,Q2,Low,Monthly,0,0
EU114442,57,Online,0,51,Q3,Moderate,Quarterly,5,0
EU114443,34,Agent,0,15,Q2,Low,Annual,3,0
EU114444,41,Agent,0,9,Q2,Moderate,Annual,3,0
EU114445,60,Online,1,58,Q3,Moderate,Monthly,2,0
EU114446,41,Agent,1,36,Q4,Moderate,Quarterly,3,0
EU114447,42,Agent,0,22,Q2,Low,Annual,5,0
EU114448,47,Agent,1,13,Q3,Low,Monthly,4,1
EU114449,58,Agent,1,41,Q3,Low,Monthly,3,0
EU114450,32,Agent,0,44,Q3,Moderate,Monthly,3,1
EU114451,37,Agent,0,14,Q2,Low,Quarterly,5,0
EU114452,47,Online,1,26,Q4,Low,Quarterly,2,0
EU114453,44,Online,1,56,Q2,Low,Quarterly,4,0
EU114454,46,Agent,0,44,Q2,Low,Annual,4,0
EU114455,47,Agent,1,25,Q1,High,Monthly,1,0
EU114456,65,Online,1,22,Q2,Low,Quarterly,5,1
EU114457,59,Online,0,30,Q3,Moderate,Monthly,3,0
EU114458,27,Agent,0,13,Q3,Moderate,Quarterly,1,0
EU114459,58,Agent,1,50,Q1,Low,Monthly,5,0
EU114460,57,Agent,0,32,Q1,Moderate,Monthly,0,0
EU114461,70,Agent,1,37,Q1,Low,Monthly,0,0
EU114462,41,Online,1,58,Q1,High,Annual,2,0
EU114463,69,Agent,0,19,Q2,Moderate,Monthly,1,0
EU114464,43,Online,0,35,Q2,Moderate,Quarterly,0,0
EU114465,54,Agent,1,58,Q3,High,Quarterly,2,0
EU114466,47,Online,0,60,Q2,High,Monthly,0,0
EU114467,39,Agent,1,49,Q1,Moderate,Quarterly,1,0
EU114468,38,Agent,0,59,Q4,Moderate,Monthly,1,0
EU114469,26,Agent,0,52,Q1,Moderate,Annual,5,0
EU114470,63,Agent,0,29,Q1,Low,Monthly,2,1
EU114471,42,Agent,1,7,Q4,Moderate,Monthly,1,1
EU114472,30,Agent,1,35,Q4,Low,Annual,3,0
EU114473,56,Agent,1,39,Q1,Low,Monthly,1,0
EU114474,45,Agent,0,6,Q2,High,Monthly,5,0
EU114475,64,Agent,1,14,Q3,Moderate,Annual,3,0
EU114476,52,Online,1,28,Q4,Moderate,Monthly,4,0
EU114477,51,Agent,1,1,Q3,Moderate,Annual,2,0
EU114478,26,Online,0,46,Q2,Low,Quarterly,2,1
EU114479,57,Online,1,21,Q1,High,Quarterly,5,0
EU114480,40,Online,0,27,Q2,Moderate,Monthly,5,0
EU114481,63,Agent,1,22,Q2,Low,Quarterly,0,0
EU114482,46,Agent,1,11,Q3,Low,Monthly,5,0
EU114483,67,Agent,1,9,Q2,Moderate,Monthly,4,0
EU114484,37,Agent,1,10,Q4,Low,Quarterly,0,0
EU114485,26,Agent,1,54,Q1,Low,Annual,0,0
EU114486,38,Agent,1,43,Q4,Low,Quarterly,2,0
EU114487,62,Agent,0,56,Q2,Moderate,Quarterly,3,0
EU114488,65,Agent,0,50,Q3,Moderate,Annual,5,0
EU114489,52,Agent,0,49,Q3,Moderate,Annual,5,0
EU114490,31,Agent,1,46,Q4,Low,Quarterly,0,0
EU114491,42,Agent,0,49,Q4,Moderate,Annual,1,0
EU114492,65,Agent,1,39,Q3,Moderate,Monthly,4,0
EU114493,60,Agent,0,31,Q4,Low,Quarterly,2,0
EU114494,65,Online,1,32,Q2,Low,Monthly,2,0
EU114495,60,Online,1,31,Q1,Low,Annual,3,0
EU114496,68,Agent,1,8,Q1,Low,Annual,4,0
EU114497,28,Online,0,40,Q1,Low,Monthly,4,0
EU114498,54,Agent,1,60,Q3,Moderate,Quarterly,4,0
EU114499,48,Agent,0,51,Q3,High,Annual,2,0
EU114500,44,Agent,0,5,Q3,Low,Quarterly,1,0
EU114501,70,Online,0,31,Q1,Moderate,Quarterly,2,0
EU114502,55,Agent,1,7,Q4,Low,Annual,2,0
EU114503,48,Agent,1,45,Q3,Low,Quarterly,2,0
EU114504,31,Agent,0,47,Q3,High,Annual,1,0
EU114505,50,Online,1,14,Q2,Moderate,Annual,2,1
EU114506,37,Agent,0,25,Q3,Moderate,Quarterly,2,0
EU114507,32,Agent,0,21,Q3,Low,Quarterly,4,0
EU114508,29,Agent,0,47,Q1,High,Quarterly,4,0
EU114509,68,Online,1,29,Q1,High,Monthly,5,0
EU114510,37,Agent,0,46,Q2,Moderate,Annual,3,0
EU114511,53,Online,0,45,Q1,Low,Monthly,0,1
EU114512,44,Agent,0,31,Q4,Low,Annual,1,0
EU114513,38,Agent,0,52,Q4,Low,Annual,3,0
EU114514,56,Agent,0,4,Q1,Moderate,Monthly,2,0
EU114515,51,Agent,0,54,Q3,Moderate,Monthly,2,0
EU114516,49,Online,0,41,Q2,Moderate,Monthly,5,0
EU114517,28,Online,1,46,Q3,Moderate,Quarterly,0,0
EU114518,45,Online,0,29,Q3,High,Quarterly,4,0
EU114519,42,Online,0,49,Q2,Low,Quarterly,1,0
EU114520,63,Agent,0,1,Q1,Moderate,Monthly,3,0
EU114521,39,Online,0,32,Q2,Low,Monthly,4,0
EU114522,62,Online,0,1,Q4,Moderate,Quarterly,3,1
EU114523,48,Agent,0,4,Q3,Low,Annual,5,0
EU114524,32,Agent,0,20,Q4,Low,Monthly,0,1
EU114525,52,Agent,0,59,Q2,Low,Monthly,5,0
EU114526,45,Agent,1,40,Q1,Moderate,Quarterly,3,0
EU114527,40,Agent,0,37,Q2,Moderate,Monthly,3,0
EU114528,40,Online,0,14,Q4,Low,Monthly,4,1
EU114529,59,Online,0,58,Q4,High,Monthly,2,0
EU114530,41,Agent,1,52,Q3,Moderate,Quarterly,5,0
EU114531,33,Agent,0,56,Q3,Low,Quarterly,2,0
EU114532,59,Agent,0,55,Q3,Low,Quarterly,3,0
EU114533,53,Agent,1,14,Q3,Moderate,Annual,3,0
EU114534,63,Agent,0,54,Q1,High,Monthly,5,0
EU114535,42,Online,1,2,Q2,Low,Quarterly,0,0
EU114536,36,Online,1,21,Q2,High,Annual,5,0
EU114537,43,Agent,1,29,Q2,High,Monthly,1,0
EU114538,46,Agent,1,12,Q1,Low,Monthly,3,0
EU114539,39,Agent,0,18,Q2,Moderate,Monthly,3,1
EU114540,25,Agent,1,38,Q2,Low,Quarterly,2,0
EU114541,26,Agent,1,41,Q1,Low,Monthly,1,0
EU114542,32,Online,0,32,Q3,Moderate,Monthly,0,0
EU114543,46,Online,0,41,Q3,Moderate,Annual,3,0
EU114544,49,Online,0,22,Q1,Low,Monthly,2,1
EU114545,26,Online,0,36,Q1,Low,Quarterly,4,0
EU114546,33,Online,0,42,Q3,Low,Monthly,5,0
EU114547,33,Online,1,12,Q1,Moderate,Monthly,4,0
EU114548,37,Online,1,57,Q2,Low,Quarterly,1,0
EU114549,30,Agent,0,21,Q4,Moderate,Monthly,0,0
EU114550,54,Agent,0,8,Q4,Moderate,Monthly,5,0
EU114551,39,Agent,1,28,Q2,Low,Quarterly,5,0
EU114552,39,Agent,0,57,Q1,Low,Monthly,2,0
EU114553,31,Online,0,53,Q3,Moderate,Quarterly,4,0
EU114554,35,Agent,0,22,Q4,Low,Monthly,4,1
EU114555,64,Agent,0,52,Q4,Low,Quarterly,3,0
EU114556,62,Agent,1,16,Q2,Moderate,Monthly,0,0
EU114557,64,Agent,1,12,Q3,Low,Annual,4,0
EU114558,26,Agent,1,49,Q4,Low,Monthly,0,0
EU114559,63,Agent,1,17,Q2,Low,Monthly,4,0
EU114560,34,Agent,0,21,Q3,High,Monthly,4,0
EU114561,68,Agent,1,51,Q1,Low,Monthly,4,0
EU114562,41,Agent,0,7,Q2,Moderate,Quarterly,1,0
EU114563,31,Agent,0,20,Q4,Low,Monthly,0,1
EU114564,64,Online,0,36,Q2,Moderate,Quarterly,1,0
EU114565,63,Agent,1,52,Q2,Moderate,Quarterly,2,0
EU114566,28,Agent,1,54,Q4,Low,Quarterly,2,0
EU114567,59,Online,0,41,Q1,Low,Quarterly,3,0
EU114568,60,Agent,0,60,Q4,Moderate,Quarterly,3,0
EU114569,55,Agent,1,44,Q4,High,Quarterly,1,0
EU114570,49,Online,1,13,Q1,Moderate,Monthly,3,0
EU114571,65,Agent,1,41,Q4,Moderate,Monthly,0,0
EU114572,37,Agent,0,29,Q3,Low,Monthly,1,0
EU114573,42,Online,0,43,Q3,High,Annual,1,0
EU114574,45,Online,0,37,Q4,Low,Monthly,1,0
EU114575,25,Agent,0,59,Q3,Low,Quarterly,4,0
EU114576,60,Online,0,8,Q2,Moderate,Monthly,1,0
EU114577,32,Online,0,20,Q3,Moderate,Monthly,3,1
EU114578,45,Agent,1,44,Q3,Low,Annual,4,0
EU114579,67,Online,1,56,Q2,Low,Quarterly,2,1
EU114580,45,Agent,1,48,Q3,Moderate,Monthly,4,0
EU114581,51,Agent,1,10,Q4,Low,Quarterly,4,0
EU114582,43,Online,0,15,Q2,Moderate,Monthly,5,1
EU114583,47,Agent,0,57,Q2,Low,Monthly,3,0
EU114584,67,Online,1,12,Q4,Low,Annual,3,0
EU114585,59,Online,0,56,Q4,Moderate,Annual,2,0
EU114586,64,Online,0,56,Q4,Moderate,Quarterly,1,0
EU114587,66,Agent,0,46,Q3,Low,Monthly,3,0
EU114588,29,Agent,0,57,Q3,Low,Monthly,1,0
EU114589,65,Online,0,45,Q3,Low,Monthly,3,0
EU114590,32,Agent,0,16,Q4,Moderate,Quarterly,3,0
EU114591,35,Agent,1,42,Q1,Moderate,Annual,4,0
EU114592,40,Online,0,8,Q3,High,Monthly,4,1
EU114593,63,Agent,0,20,Q1,Moderate,Quarterly,4,0
EU114594,48,Agent,0,14,Q2,Moderate,Monthly,5,0
EU114595,45,Agent,0,37,Q4,Low,Monthly,5,0
EU114596,47,Agent,0,26,Q4,High,Quarterly,5,0
EU114597,62,Agent,0,38,Q2,Low,Monthly,3,0
EU114598,32,Agent,0,53,Q3,Moderate,Monthly,1,1
EU114599,31,Agent,1,41,Q3,High,Annual,3,0
EU114600,26,Online,0,45,Q3,Moderate,Monthly,5,1
EU114601,54,Agent,0,29,Q1,High,Quarterly,3,0
EU114602,37,Online,1,13,Q2,Moderate,Quarterly,4,0
EU114603,47,Agent,1,34,Q1,High,Annual,1,0
EU114604,53,Online,1,22,Q3,Moderate,Quarterly,3,0
EU114605,62,Online,0,45,Q1,Moderate,Quarterly,1,1
EU114606,61,Agent,0,26,Q2,Low,Quarterly,3,0
EU114607,44,Online,0,34,Q3,Low,Annual,0,0
EU114608,57,Agent,1,59,Q1,Low,Monthly,5,0
EU114609,53,Agent,0,47,Q2,Moderate,Monthly,2,0
EU114610,39,Online,0,24,Q3,Moderate,Annual,3,0
EU114611,47,Online,1,56,Q3,Moderate,Monthly,1,1
EU114612,66,Agent,1,21,Q4,Low,Monthly,5,0
EU114613,27,Online,1,31,Q3,High,Annual,4,0
EU114614,61,Agent,1,12,Q4,Moderate,Quarterly,2,0
EU114615,53,Online,1,42,Q3,Low,Monthly,2,0
EU114616,69,Agent,0,24,Q1,Low,Monthly,0,0
EU114617,32,Online,0,21,Q1,Low,Monthly,0,1
EU114618,46,Agent,0,4,Q3,High,Monthly,3,0
EU114619,53,Online,0,25,Q3,Low,Monthly,2,0
EU114620,26,Online,0,8,Q4,Low,Quarterly,1,0
EU114621,65,Agent,0,36,Q1,High,Monthly,4,0
EU114622,69,Online,0,34,Q1,High,Annual,2,0
EU114623,25,Online,1,50,Q3,Moderate,Monthly,5,0
EU114624,68,Agent,1,50,Q4,High,Monthly,4,0
EU114625,44,Agent,1,46,Q3,High,Monthly,5,0
EU114626,45,Agent,0,27,Q1,Moderate,Monthly,3,0
EU114627,61,Agent,1,28,Q1,Moderate,Annual,0,0
EU114628,32,Agent,0,29,Q1,High,Monthly,0,0
EU114629,51,Agent,1,29,Q1,Low,Quarterly,4,0
EU114630,59,Agent,1,10,Q3,Moderate,Quarterly,5,0
EU114631,30,Agent,0,44,Q1,Low,Monthly,1,1
EU114632,69,Online,1,32,Q3,Moderate,Monthly,1,1
EU114633,68,Online,0,8,Q1,High,Monthly,5,0
EU114634,43,Online,1,54,Q1,Moderate,Quarterly,3,0
EU114635,42,Agent,0,17,Q2,Moderate,Quarterly,3,0
EU114636,25,Agent,0,12,Q4,Moderate,Monthly,1,1
EU114637,49,Agent,1,26,Q2,High,Monthly,5,0
EU114638,51,Online,0,52,Q2,Low,Quarterly,3,0
EU114639,31,Agent,0,3,Q1,High,Monthly,4,0
EU114640,68,Agent,1,42,Q4,Low,Monthly,4,0
EU114641,66,Online,0,11,Q2,Moderate,Monthly,5,0
EU114642,53,Agent,1,14,Q2,Moderate,Monthly,5,0
EU114643,55,Online,0,7,Q3,Low,Monthly,2,0
EU114644,68,Online,0,26,Q4,Moderate,Annual,0,0
EU114645,67,Agent,1,37,Q2,Low,Quarterly,1,0
EU114646,60,Online,0,33,Q2,Moderate,Annual,5,0
EU114647,43,Agent,0,44,Q3,High,Annual,4,0
EU114648,30,Online,0,48,Q1,Low,Annual,2,1
EU114649,49,Agent,1,32,Q2,High,Monthly,5,0
EU114650,55,Online,1,38,Q4,Low,Quarterly,1,0
EU114651,33,Online,0,20,Q3,Low,Monthly,5,1
EU114652,44,Agent,1,10,Q4,Low,Monthly,2,0
EU114653,34,Online,1,15,Q4,Low,Quarterly,1,0
EU114654,61,Online,1,15,Q4,High,Monthly,3,0
EU114655,51,Online,1,6,Q3,Low,Annual,0,0
EU114656,37,Online,0,55,Q4,Low,Monthly,5,0
EU114657,65,Online,1,25,Q2,Low,Annual,1,0
EU114658,26,Agent,1,1,Q3,Moderate,Quarterly,4,1
EU114659,45,Online,0,6,Q2,Moderate,Annual,3,0
EU114660,57,Online,1,13,Q1,Moderate,Monthly,5,0
EU114661,48,Online,1,11,Q2,Low,Quarterly,2,0
EU114662,68,Online,1,24,Q4,Low,Monthly,1,0
EU114663,66,Agent,0,20,Q1,Low,Monthly,3,0
EU114664,58,Agent,0,26,Q4,Moderate,Monthly,5,0
EU114665,33,Agent,1,25,Q3,High,Annual,1,0
EU114666,26,Agent,1,52,Q3,Moderate,Annual,3,0
EU114667,54,Agent,1,52,Q1,Moderate,Monthly,2,0
EU114668,46,Online,0,12,Q2,Moderate,Monthly,1,0
EU114669,70,Agent,0,46,Q4,Low,Quarterly,4,0
EU114670,35,Agent,1,9,Q2,Low,Monthly,2,0
EU114671,67,Agent,1,45,Q4,Low,Monthly,3,0
EU114672,41,Agent,1,36,Q4,Low,Quarterly,4,0
EU114673,60,Agent,1,9,Q2,High,Monthly,1,0
EU114674,37,Online,0,33,Q3,Moderate,Quarterly,4,0
EU114675,31,Agent,0,40,Q3,High,Monthly,2,0
EU114676,40,Agent,1,34,Q1,Low,Quarterly,1,0
EU114677,57,Online,1,24,Q2,Moderate,Annual,1,0
EU114678,69,Agent,1,53,Q3,High,Annual,5,0
EU114679,25,Online,0,45,Q3,Low,Annual,4,0
EU114680,35,Online,1,45,Q4,Low,Monthly,1,0
EU114681,30,Agent,1,33,Q4,High,Annual,2,0
EU114682,44,Agent,1,33,Q3,Moderate,Monthly,4,0
EU114683,59,Agent,0,29,Q1,Low,Annual,0,0
EU114684,68,Agent,0,38,Q3,Low,Monthly,5,1
EU114685,61,Agent,0,48,Q1,High,Monthly,4,0
