Cust_ID,Age,BillAmt_Product,BillAmt_Service,BillAmt_Pre,Vintage
31479,27,5820,2946,14278,1
24060,29,19970,4488,14867,1
86981,55,68079,39245,63566,5
59685,31,38288,14958,24671,4
78641,51,93878,46418,64672,6
67704,46,88049,49041,40540,6
30517,25,15240,4858,11759,1
23199,27,7355,4156,11946,1
40555,38,31024,16024,28709,2
20211,28,11556,4411,14390,1
22428,25,11649,3902,13393,1
65923,38,35973,15023,34468,3
22134,27,8135,4397,10936,1
27705,27,17346,3849,11157,1
13088,27,6931,4614,14582,1
58998,44,36957,13634,36087,2
16337,29,18019,4761,12731,1
27437,27,11239,3506,13017,1
30357,28,10131,2775,11870,1
65837,45,54282,13335,20261,3
63527,41,47972,16793,35078,4
20276,29,16628,4904,12699,1
15358,27,16898,2968,12535,1
42352,41,38296,18692,22966,2
32473,26,19037,4755,12592,1
52136,33,33838,12743,35781,4
65688,40,25368,12758,30827,5
57838,37,36991,18724,34487,2
26339,28,14546,3936,13110,1
18673,29,14952,3945,13165,1
27581,28,16400,3295,12792,1
68265,53,67158,47979,42623,7
12785,26,18031,3915,10764,1
67683,47,73415,38394,62729,7
44425,41,40769,18402,34465,5
41964,44,36209,12362,28010,2
28467,27,10147,4854,11437,1
90185,61,91746,36362,62859,7
29102,27,11618,2567,13801,1
63685,30,54649,19337,25261,4
73167,45,69574,42089,44319,7
88275,50,82482,34195,57710,5
61391,34,36581,13228,25130,5
89495,59,81709,35027,45224,7
52128,39,35137,17097,29177,5
41184,32,41100,14413,24904,5
22504,25,8093,4464,13892,1
56644,33,29402,14333,25874,3
80688,64,93128,38200,67429,5
69956,47,96629,31313,59340,8
66299,63,76453,33577,40739,5
46448,33,28131,18292,26145,2
85994,62,88142,40934,68751,7
65163,37,58788,14642,31202,2
23181,26,12284,4788,14021,1
19933,27,11346,4612,14749,1
75069,46,72106,35313,63549,8
40781,41,29274,14182,25353,4
51870,40,25906,16860,33304,5
61035,37,35848,15140,39621,2
33056,25,8120,3191,12392,1
33191,27,10914,3763,10501,1
46453,36,41519,17090,33164,4
38405,27,17479,3372,12790,1
62461,33,57970,17847,38227,5
71960,47,77470,35469,51792,5
73417,52,89636,41043,50447,6
80000,50,71883,42783,46997,7
88932,54,81819,34493,63178,5
27135,26,10733,4243,14596,1
25693,26,7049,4959,14849,1
44814,34,54789,13500,21781,4
32024,29,12794,3900,12771,1
22698,27,6251,3120,12285,1
34492,28,18922,3403,13896,1
31492,29,7937,2705,12996,1
54891,34,49655,17666,29615,4
77293,49,73441,36618,62428,7
80804,60,81089,39592,67857,6
31399,26,8945,2561,12355,1
45312,38,35710,16215,39010,5
67559,46,81198,46989,55003,5
61575,33,57659,15601,34239,5
25994,26,13337,2828,11595,1
76212,56,66188,38846,47166,5
29336,29,19476,4296,10300,1
16482,27,16587,3088,12337,1
45233,40,31456,19048,30448,5
55212,38,55599,13787,32264,3
62005,32,25325,16878,23999,2
91763,49,70586,37939,65576,7
16488,26,16243,4753,11725,1
64123,44,59187,12540,24935,2
85617,51,74183,38299,64264,7
15790,27,17133,3002,13359,1
53821,33,37631,19761,31600,3
35787,29,5401,2882,14122,1
88664,50,70188,48130,65592,6
20563,28,6936,2840,11509,1
48301,38,40827,15320,24623,3
64938,35,39290,15038,25551,3
68856,45,75130,44221,54296,5
41559,30,51797,14729,24570,2
49620,45,42836,14126,25157,2
54324,34,59533,12909,23418,2
67304,58,70951,45190,40535,5
84417,58,88626,48036,48380,7
69815,59,99546,43066,58594,8
78661,53,74817,39932,56063,6
91504,61,69765,47228,64458,5
82478,48,68219,45557,52978,8
82816,58,68028,42161,64348,6
49783,42,33855,19398,22479,3
25550,27,7069,3262,10116,1
82334,61,86401,36862,53241,6
42547,42,47588,19331,31073,4
52490,30,53198,17721,34808,4
39884,42,53976,13863,33694,5
32343,28,11537,3924,13279,1
18045,25,16925,4576,13887,1
73670,62,72438,43832,64432,7
13680,28,9221,4848,13900,1
73770,58,85816,35101,54042,6
82919,54,86557,42517,55974,6
48357,33,53443,14763,29569,2
13635,28,16987,4686,13433,1
85643,51,92731,33704,65274,7
61515,30,33017,16024,37837,5
78681,65,78540,31648,53769,8
74830,48,67178,30028,67661,5
65456,31,28179,14943,36084,5
59221,38,40512,12666,38118,3
84024,59,92119,36379,55744,5
65593,34,46438,18636,26452,4
79149,51,80754,48788,67098,5
49257,37,34993,19141,20082,2
17177,26,9947,3611,13594,1
47492,37,43893,18240,30201,3
87283,51,79605,49685,54541,5
44060,32,37936,18849,39124,2
83280,63,77940,48918,52534,8
54998,30,37338,16929,22696,2
70413,60,65293,40332,63976,8
16716,25,18169,4414,11768,1
67066,47,87622,45746,57696,7
24615,29,9029,3973,14634,1
78094,63,94094,39323,62395,5
77652,59,67599,32693,43708,6
65469,39,50099,18611,39659,5
60405,34,36258,16322,30506,3
77903,56,75121,44180,56461,8
28577,27,12991,2994,14204,1
25651,28,14527,4397,12278,1
18927,26,8795,4818,13933,1
79536,45,93272,40395,44964,5
51440,31,27721,13994,20368,2
68104,49,97100,42827,44182,7
89281,65,89236,32727,65297,7
90976,45,99021,40573,47770,5
43489,35,39265,18465,39044,4
76588,55,80086,46967,44318,6
51639,33,33619,16032,32907,5
58196,36,58329,18562,23670,4
33996,26,16921,4155,14157,1
13015,26,18962,3093,10726,1
90102,52,74370,47364,60572,7
22922,29,9914,2999,12268,1
24804,29,10019,3748,11811,1
68855,47,94460,42635,44139,8
55465,38,42458,16667,36134,5
90940,52,81203,32230,47188,6
22446,29,17570,3283,10781,1
70956,50,75943,47906,52194,6
89994,46,73519,40653,62690,8
15058,27,13687,4969,10096,1
87270,54,87998,34535,65538,5
53624,40,48149,16768,38365,3
46114,35,35617,16094,29635,3
52320,40,38301,18755,24070,3
43718,33,51393,13396,20289,5
18628,29,5547,2630,12404,1
85516,50,89571,43390,67888,5
12179,28,19336,3581,12500,1
59360,31,32756,16112,25790,5
23636,26,19905,4128,10285,1
91554,63,91479,46788,40499,6
49454,36,43773,19557,27985,5
78887,50,71785,49449,57366,8
81631,50,66163,46692,65750,6
82295,54,89511,49205,52902,7
21050,29,11832,3327,14280,1
62617,34,25746,13167,27077,3
66627,53,73587,37922,63480,5
52120,45,34253,17506,29594,5
85404,62,76066,39974,41455,6
21824,26,18755,4117,14706,1
59170,37,54521,14768,35370,5
62145,39,41160,17383,38494,3
60217,33,51147,16618,38881,3
60706,36,38826,15725,22682,3
33322,26,18434,3341,11634,1
83199,60,84021,48074,53988,6
61531,41,26963,15510,21801,3
44745,34,47426,16945,36389,3
82004,53,67702,35530,60355,5
72616,45,76228,33707,44289,8
74901,49,96625,49642,67237,6
65598,32,49480,15735,27932,4
83208,57,73105,30088,40284,8
36716,29,18550,3842,14529,1
29805,25,6059,3775,13550,1
88802,59,84603,46469,66729,5
78016,49,92276,40489,68616,7
38714,28,17888,3988,11041,1
31970,25,6254,4719,12321,1
84492,60,66362,30824,69408,6
82627,45,80575,32158,67317,5
37736,28,11273,3694,13783,1
79667,53,91978,42759,46255,8
73822,55,71158,45258,48306,6
55273,33,56060,12322,30208,3
23572,29,9214,4329,13247,1
29101,27,7937,4880,14047,1
69656,45,70944,49412,68151,6
87521,58,83897,40330,63094,7
17547,27,7160,2711,10193,1
84204,60,79724,36938,42434,5
46996,38,26144,13380,35302,4
67832,46,66969,40621,69729,7
35299,28,10221,2595,13742,1
76024,61,81442,33943,49956,5
58775,40,58968,17903,21668,2
76596,57,81270,40160,55513,8
36905,27,17484,3406,11962,1
12591,28,6020,2760,13995,1
12920,26,15311,2977,13320,1
45145,43,45871,12384,22836,2
59652,33,39527,13477,38165,5
17643,28,14301,2785,12056,1
53716,43,43072,13203,37162,4
37097,28,17180,3866,11923,1
50217,38,36680,14364,20235,4
53592,36,57278,12381,36885,5
48884,30,35967,14598,32110,2
32159,29,12846,3915,10589,1
42673,36,53272,18983,20936,4
51734,36,59814,18183,24369,2
38508,25,17735,3514,11917,1
34016,26,8439,3621,12393,1
52884,44,46221,19982,37807,4
67646,60,86937,32440,65126,6
56648,39,43649,16492,34983,3
85876,46,67701,38218,40904,8
79966,54,70384,49950,54631,7
40018,38,27335,18467,31621,3
87423,63,79774,34469,60196,6
91803,55,89648,34698,49838,7
57464,30,45461,19143,20983,4
37987,29,5331,4533,11401,1
47164,38,51001,16564,38834,5
72154,51,76642,30535,58028,7
22275,25,9294,3650,13839,1
39792,44,57892,19303,32110,4
53811,37,35143,13895,24327,2
39134,31,43292,17040,33084,2
12418,25,8220,4225,12782,1
49272,42,27662,15370,33744,5
65722,38,34552,20014,37049,4
19770,26,6177,4909,14621,1
60893,40,42827,16269,25344,3
74036,57,94276,42914,42961,6
74559,58,85296,36300,41762,8
70553,59,79420,33167,53166,5
79967,63,92082,33237,64701,5
25826,28,17732,4984,10248,1
71526,62,78457,40800,65856,8
81163,58,67318,45037,45587,7
41373,38,56317,13477,31370,4
52751,41,47439,13063,22677,2
51159,42,42762,18827,29417,5
34459,28,12578,2928,12100,1
72071,51,89534,43841,46300,7
22754,27,6391,4733,14887,1
81647,62,97528,41296,47341,6
42974,36,31217,17977,39188,3
29134,28,19892,3914,12890,1
24461,25,7873,2565,13676,1
58121,41,32674,18964,21295,4
87632,50,65543,31251,53508,8
25120,29,19576,2724,12366,1
22473,28,12009,4040,10493,1
89991,62,86331,47699,66752,5
73657,61,86281,42479,60942,7
24184,25,15007,2557,10330,1
83259,65,72882,39323,42037,7
88695,61,70648,37444,40946,6
39519,36,44628,16084,36273,2
35879,29,19380,2535,11455,1
75526,52,66220,35638,47391,6
56567,42,55768,19737,24860,2
68094,59,97662,48588,43819,8
89790,51,90018,38160,41692,8
77278,65,99661,36913,48252,8
84980,57,88096,44710,47221,8
21119,25,6206,4440,13377,1
66541,59,79573,44306,52356,5
59664,44,30510,14646,39140,3
21144,27,10385,5027,11071,1
52721,39,40400,15608,30172,4
91236,49,95868,48471,58459,8
48941,41,29599,13457,23980,2
47971,42,32459,17953,29456,3
70469,60,73459,45912,65083,7
28007,28,13836,4845,10086,1
79740,58,76381,45562,51332,6
50931,31,59646,16735,36532,2
13644,25,15088,4901,11338,1
25959,27,12193,4298,15027,1
32445,26,15432,3394,10234,1
53914,44,27460,19138,24691,2
43992,32,52504,13208,27887,4
46967,31,27907,14189,21855,5
64813,38,31187,13326,31828,2
20650,28,7244,2651,14528,1
77291,51,88940,46092,45495,6
40134,43,39028,16210,30330,2
57554,36,37318,19712,24038,2
25815,26,14903,4661,11637,1
59429,32,47987,16714,31950,5
84633,51,90828,46674,46291,8
62492,42,42311,18671,36944,2
51285,37,25563,13377,38369,5
70623,62,81657,41896,46421,5
53677,35,46587,17327,32569,4
55141,45,54628,12192,31833,5
49089,43,55421,18844,23702,4
29124,27,16487,3330,13008,1
57550,32,33514,14252,22413,3
51521,32,36682,18183,33289,3
84126,58,80634,47762,55898,7
68765,54,78589,49879,68641,5
63864,45,35233,17745,35155,3
73799,54,83110,44688,46783,6
47464,32,30894,18499,37366,5
88356,59,95990,47184,51838,5
35857,29,10847,2769,11696,1
68552,45,71258,40488,63928,7
35547,29,7712,3040,14955,1
60573,45,36861,13254,29239,4
52957,30,45881,19903,37444,2
48801,36,55411,14502,24458,3
15453,28,11185,4022,10628,1
76178,63,92425,37329,42556,7
50720,42,39890,13759,33822,5
23718,26,13820,3798,12508,1
41874,39,38884,19254,37967,5
38306,26,8729,5010,13339,1
32526,26,13230,4334,10436,1
81726,59,96716,37182,49600,8
67764,56,96495,40029,47053,6
61459,41,31609,14909,28115,2
42694,38,34230,19163,23249,2
88263,62,88279,41145,55470,8
30324,27,10715,4880,13325,1
38913,26,18845,4656,11288,1
24277,28,16826,3749,11844,1
64636,40,51556,13094,31054,2
57698,42,57198,18143,29195,5
77276,64,90440,44388,52628,6
34206,29,6837,4826,12594,1
31825,28,10543,4540,13914,1
58637,42,40552,19106,38453,3
39038,32,31373,15441,22189,4
55181,33,58527,12509,24377,5
87867,60,94149,34513,66430,6
36023,26,15132,3557,14814,1
72589,53,67462,35803,68001,5
91099,63,86068,33834,69193,7
39133,40,40843,19820,28594,2
28544,28,19336,5017,14249,1
54706,38,25604,19805,32902,2
72353,47,68882,34299,57843,6
85005,56,87553,48317,58672,5
79441,63,91130,49252,67031,7
26557,29,9293,3999,14425,1
26525,28,16931,5009,15006,1
83970,65,67342,41446,44158,6
91264,52,92872,38275,40584,5
30019,29,18314,4721,10974,1
80599,56,73763,43422,61861,8
74823,45,98639,36455,62407,7
70363,46,74980,39526,62481,6
33437,26,9959,4092,12590,1
83398,48,78378,41331,51833,7
81450,62,92769,35347,44893,5
75726,56,67238,43197,57124,7
12646,27,13708,2958,10300,1
44515,35,37721,18382,28569,5
27378,27,13898,3552,13745,1
79309,56,78028,43496,56385,7
67200,53,94324,34677,43789,7
86630,52,73666,39657,46035,5
58254,43,42880,18960,29737,2
56480,45,39494,12627,21233,5
81473,45,81537,47077,48251,7
84065,63,69791,44552,43843,8
54835,40,51079,15070,36707,4
30460,28,7987,3685,10690,1
42202,37,40804,12599,22923,5
91819,53,86811,41750,62277,8
60782,42,26289,16489,30944,2
30579,29,5215,4661,11034,1
48506,36,50208,14283,25764,2
63578,45,57528,16039,39021,5
13986,27,19292,3778,11329,1
23937,25,7237,3945,14505,1
71656,48,72143,48842,57648,7
64084,41,50823,14076,34855,3
28091,26,14690,3893,10298,1
34593,27,6027,2631,11618,1
16853,25,15010,4732,14035,1
27163,26,9788,4258,11052,1
42512,31,51382,15895,20536,2
80921,60,77015,45775,42768,6
16519,25,12654,4709,14696,1
92075,27,12521,21,53678,1
81907,57,76554,38013,60583,7
46126,36,34861,15504,31041,2
15620,27,17020,4517,14454,1
30627,26,19735,4108,13556,1
37417,29,18010,4753,11489,1
56712,39,29622,16335,33979,3
62499,31,53547,12259,25121,3
72783,55,70665,37567,49940,8
48425,42,52887,19795,35448,4
49102,32,25797,16689,21649,3
17347,25,19352,4537,11829,1
37159,26,13020,3452,12262,1
36603,27,12033,2875,13355,1
14025,28,14942,2757,10607,1
69691,58,73417,42834,57308,7
66648,58,75489,40735,67266,6
47910,36,29289,18860,26164,3
18917,27,19147,3663,10917,1
55610,41,58581,15696,29648,3
29471,29,15041,3645,12664,1
13439,29,6143,3654,10931,1
53979,41,25338,17353,34134,4
80785,48,68763,39468,55107,5
38750,28,10022,3614,12236,1
19931,26,10787,4015,11181,1
33028,27,6332,2777,14148,1
71974,59,81553,49783,68239,8
22429,29,16413,3686,13661,1
30942,25,10057,3899,13703,1
38085,29,8964,3504,13058,1
12106,29,11269,3523,14080,1
71122,51,100044,45138,67753,6
35521,29,19460,3509,12339,1
22381,27,10728,4752,10628,1
37110,29,11731,3883,12247,1
26535,27,12231,3638,10458,1
70656,58,92047,44938,67980,8
31240,29,15834,2526,13290,1
60221,45,41453,16170,28300,4
31930,28,11096,2690,14945,1
72239,56,74153,35608,57695,8
89378,60,93091,30257,66834,7
76533,56,91074,36604,66182,8
80263,54,99787,40100,51267,8
71793,50,99732,45701,65135,8
87753,59,70137,39429,44040,8
17275,25,11562,4416,10142,1
48891,39,56664,19690,28201,5
32628,27,15059,3797,12545,1
31901,29,7735,2927,14295,1
45677,43,46689,12354,35191,3
43548,40,49845,16369,37543,2
40063,36,56623,14071,34879,5
42875,41,52128,14097,22783,5
37106,29,18634,4451,12115,1
16535,25,18106,4315,10683,1
32267,27,5480,4434,13640,1
88545,58,66746,45829,57418,8
65272,37,50430,17744,28094,3
83921,51,98055,39825,53702,5
60824,31,39462,17503,28576,3
91363,55,91201,43816,50543,8
87353,62,91910,48077,50128,7
63961,34,25097,18259,34123,5
25418,27,19217,2906,10600,1
29415,25,14322,4889,12907,1
79974,48,86656,43067,68673,6
61618,31,52328,19931,37543,4
14007,29,14014,4477,13259,1
21019,29,6412,2891,11133,1
85121,61,77569,36337,49333,5
15030,26,19130,4072,11212,1
66657,54,96882,47845,52061,5
59525,42,44334,19322,28537,3
17046,29,13853,2637,14870,1
36999,26,19841,3822,13640,1
32116,27,18258,4787,11303,1
41316,33,42955,13198,26752,5
22608,27,9928,3533,12431,1
32102,27,9664,3668,14486,1
37006,26,12527,2842,10440,1
16952,26,12016,3186,12407,1
54627,44,28485,18550,38242,3
44156,30,35505,16897,33528,2
21100,25,5511,4305,12516,1
31876,25,12494,4241,11534,1
91270,50,93555,34711,56646,7
72407,62,79875,49052,53071,6
23538,25,7966,2683,14870,1
18560,28,9519,3698,11322,1
28625,28,6435,3253,12969,1
31389,29,7791,3596,11018,1
72473,47,91639,35164,63481,8
50360,32,53362,13820,29603,4
20848,25,10645,3304,10166,1
24091,25,7032,3143,11071,1
80176,62,95824,31990,65111,8
34039,26,6994,3589,13518,1
87390,60,90199,45816,62521,6
76711,55,81298,34561,43430,6
71036,45,82068,47421,56362,8
31752,29,6795,3868,12986,1
48417,42,45319,19056,21608,3
18682,26,17933,4788,10535,1
76244,63,94047,47609,52982,6
69860,58,91865,48600,48060,6
47557,35,55288,17886,31989,4
67076,56,89623,34250,68428,8
40823,32,43972,13508,22835,4
90790,49,93184,37146,65599,8
53434,44,52767,14838,39437,2
13959,29,16195,3696,10378,1
51139,32,41074,12055,32023,4
89459,59,84646,40600,40993,6
81270,49,90463,33386,56641,8
15026,25,9172,3628,14086,1
82055,48,75023,44224,46950,6
31116,28,12289,4186,13351,1
12685,25,15054,4015,13136,1
54113,31,58751,18583,36783,5
53838,45,45065,12398,23537,2
43335,43,50324,15083,34778,3
57335,36,29917,12128,30937,5
43694,39,49924,19092,39226,3
40141,39,55042,16709,36821,2
36713,27,10527,3474,13602,1
85909,47,69814,43476,58998,7
25136,27,9152,4818,10237,1
25100,26,14429,3339,11770,1
18265,27,13048,4171,14991,1
19425,25,6437,4047,12426,1
28801,28,9216,3410,10223,1
58384,35,32133,19522,37216,3
43184,42,37132,13101,28381,3
26439,29,17004,4268,14217,1
74783,58,97314,48984,49562,8
61532,33,34965,16980,32118,5
74123,47,80954,33727,60504,8
71954,65,80297,44996,64080,7
14432,27,9180,4149,11334,1
66038,52,75818,35671,61409,5
39162,38,43844,16978,22100,3
79544,49,70166,33923,59148,8
21981,27,10694,4479,12434,1
50744,39,59224,18985,30173,4
22436,29,12123,2526,10719,1
12479,26,15580,4311,14880,1
62010,42,42840,17874,28957,5
49592,40,25950,16243,29307,4
13913,26,15866,2877,12902,1
37463,27,16938,4067,12686,1
69577,50,94381,46088,41359,7
68033,60,90888,32530,69868,6
13344,26,16564,3396,11547,1
46632,38,39445,15699,39111,3
74019,57,67389,31276,64557,8
47792,41,33497,14747,38949,4
13488,29,17453,4818,13787,1
42881,41,42261,18468,23147,4
28179,25,19059,4594,12917,1
29594,29,13559,3056,13663,1
22617,25,13121,2636,10448,1
68222,58,78557,33845,66806,5
71358,51,81695,41268,68495,5
72772,52,75141,40287,69842,7
81417,64,69664,34420,49721,5
37893,25,18390,4495,14113,1
27879,25,7141,4993,10751,1
33717,29,7678,4421,11490,1
17048,25,14104,4039,14321,1
37300,26,16891,3007,11803,1
40024,39,30069,17464,35221,2
46087,40,35588,12507,38467,2
87836,50,91261,37866,53119,6
19590,25,6244,3418,12298,1
76173,57,87682,38845,66747,5
26428,29,19899,3666,13501,1
70180,48,88188,45101,60765,7
54956,43,31760,15485,35336,5
55632,44,33935,18656,37009,3
44241,40,38017,13525,21156,4
65898,31,50950,18868,27262,3
71906,62,98067,32190,50518,6
20720,25,10596,4403,12368,1
39166,30,37169,12273,34712,2
84598,64,84479,32228,52586,5
58716,41,34648,16336,38725,3
37980,26,8437,3148,10645,1
55194,34,57396,13893,36664,3
56386,40,25573,13841,31154,3
40348,32,25928,15286,35908,3
15392,26,8839,2710,13832,1
30688,27,12849,3886,12705,1
68895,56,65909,40766,61796,6
61080,36,33290,17854,31193,4
61332,32,43165,17101,24837,5
60748,43,29371,19349,22076,3
46504,44,42285,15172,29038,2
58510,41,36741,19691,27701,4
71105,63,81807,48056,53137,8
40323,36,47301,17772,37442,4
48842,45,40763,14282,31084,4
74808,49,68824,38637,54563,6
63334,45,48845,12766,20480,3
25175,26,5368,4418,11772,1
42714,43,30044,14079,20162,5
83917,56,66531,36914,52954,8
77964,54,86289,46421,49171,8
66216,55,67926,37846,46390,8
71885,51,70764,33532,56492,5
32248,27,9026,2534,14123,1
21058,28,5740,2749,10572,1
41030,31,43968,14556,29503,5
14406,29,13636,3945,12759,1
18878,29,8393,3544,11955,1
29393,26,11753,4016,13077,1
90756,52,74218,37877,60232,6
63179,38,59238,13550,23196,5
38309,26,14561,5002,11212,1
85393,49,74758,33507,48253,6
17758,28,9775,3660,13640,1
47291,41,41217,16290,33213,5
45925,39,50070,15967,32938,2
49368,34,39519,16115,39824,5
17349,25,8466,4563,12102,1
84021,58,82467,49758,41206,7
62656,34,31314,18520,28527,3
87222,48,97255,41782,66056,8
13083,27,10830,4454,14572,1
39225,32,31755,16404,37770,5
45662,35,57910,17575,39027,4
83129,51,99698,34779,59828,6
47311,45,35458,16648,30595,2
26604,26,5621,2824,10259,1
22022,26,12863,3800,11036,1
30221,25,7100,4834,12124,1
17980,25,17639,3431,11418,1
40616,37,41275,17916,31140,3
35262,26,14371,2684,14637,1
78899,57,74898,46878,41781,5
33931,26,8940,3450,10171,1
42763,33,28535,12055,23642,2
85741,47,88877,42064,54638,8
87146,65,90149,35750,64835,6
23008,29,14890,4132,12117,1
23849,28,5407,4942,11031,1
43301,34,52033,17987,29392,2
83942,47,87134,43298,54422,7
36513,26,6825,2757,10538,1
88494,52,71461,38273,48658,5
58730,36,45369,19040,33779,3
70009,53,68046,43872,57384,5
28923,26,18144,3762,14301,1
79424,59,87840,31957,63553,6
38175,28,17479,2562,14895,1
75418,46,81324,48126,58057,8
37579,27,10127,2831,12992,1
90512,55,81819,32602,47443,8
26786,26,11950,4125,14222,1
64949,42,45893,18399,24568,4
56817,33,25413,12068,20272,3
14112,28,18257,2883,11992,1
84184,48,89351,41803,46374,6
18622,27,19869,3073,13310,1
60130,40,37641,18202,37604,3
15013,28,6861,4058,10515,1
54001,32,55448,13632,31806,2
83566,54,82970,30293,49535,8
88521,63,69765,34648,42518,5
90633,62,72023,36518,54267,8
91547,45,71085,36158,50321,8
46672,44,52780,19044,21681,4
86247,53,71559,40389,47571,6
77265,54,87980,36186,66548,7
28265,29,18729,3063,11773,1
23568,26,18384,3305,12505,1
15254,27,5042,2835,10132,1
72262,54,89180,35439,45255,7
58381,43,47413,16701,20493,3
74963,64,88678,41754,65015,7
91436,56,82672,49964,61662,8
28652,27,12917,4284,12041,1
23025,25,15462,3770,10225,1
62706,35,51192,15139,39689,4
87364,65,94890,47171,47699,7
31119,27,17127,2803,10933,1
22251,28,17316,4463,12672,1
68988,58,73538,38208,41467,5
64082,34,59846,18148,26059,3
22946,26,10823,4047,13386,1
49116,39,44979,19796,25523,3
36187,29,19978,4398,13390,1
74644,63,94324,43323,43329,5
54602,40,27530,19180,37644,4
66060,52,65856,43351,47800,8
48157,38,44403,16147,33086,2
53855,37,31805,13179,29795,5
61042,40,30376,17703,25770,3
47742,45,34726,13690,30343,5
13436,27,7252,4619,10996,1
81216,56,91080,45313,50558,8
43980,41,26914,12270,33394,3
85810,53,72014,43428,40101,5
82802,64,72989,39427,45541,8
79769,49,75851,38448,44492,5
69173,51,73974,39301,54598,6
54618,45,37853,14721,38260,3
21920,26,15854,4166,12734,1
47312,40,29112,17939,33782,3
51829,34,33891,13062,31096,2
86777,52,97093,43957,59674,8
91882,55,99193,46970,59492,6
19254,26,9333,4653,12023,1
88497,51,80936,46358,56745,7
53191,41,46142,18663,37577,3
81535,61,69906,31005,59301,5
17265,28,6364,3383,11687,1
20087,25,14102,4665,10795,1
15609,28,12188,4534,13494,1
61165,32,27138,19828,36499,2
51989,44,44430,12589,39159,4
68761,52,68773,49309,45474,5
50649,35,45372,16404,39421,5
90910,63,83391,38757,58265,6
35468,26,17497,4391,12058,1
81995,50,67136,43900,55745,7
58289,32,34039,12837,24268,3
86273,56,84494,40320,54695,7
30973,26,11954,2710,12649,1
13437,28,16667,3127,12254,1
70434,61,91169,45459,52200,8
91692,50,93364,31801,47069,6
64660,40,48314,14314,28130,2
35804,27,19149,2602,14893,1
53497,36,27175,19200,32434,4
21412,26,14340,4872,14934,1
25704,28,8285,3490,10914,1
38006,25,9138,3300,11635,1
21933,26,6313,3240,10690,1
47723,36,33552,14597,36970,3
37728,28,16045,4041,14957,1
25379,29,19385,2708,14461,1
47287,31,49246,13147,20895,4
46028,38,31377,12236,25960,5
41544,39,56307,17556,24711,2
30067,25,6105,5011,14672,1
45520,42,40917,19548,38347,5
34160,29,5878,2623,13447,1
74800,49,88230,49902,63513,6
12687,28,12574,2690,14509,1
75581,61,71497,33818,40215,5
17688,29,7420,4306,12720,1
18918,28,11266,2928,11606,1
28800,28,8923,2777,14236,1
73741,57,87584,47044,40318,6
13632,26,10101,2623,14472,1
49270,31,59618,17066,33297,2
35936,25,11736,3620,14556,1
68177,49,81674,34556,40564,5
83369,50,68347,36927,67168,5
70683,53,74497,43726,65745,6
80290,50,95216,35422,55924,6
89432,50,90052,36459,48758,8
49877,32,39775,17860,27722,5
71234,58,91131,49300,55083,5
54007,36,37342,19865,37204,3
72881,49,71694,41739,65942,8
68508,54,78703,31492,55453,6
15914,29,14785,4605,14923,1
67560,45,86641,30981,64040,7
32295,28,15829,3118,10977,1
78394,61,91375,45957,51749,5
52372,36,55080,12109,23072,3
29144,28,13710,2917,11290,1
34760,26,10331,3893,13703,1
42102,43,54766,15961,29347,4
37377,28,5336,4112,14419,1
90743,45,94479,43774,51835,5
55890,40,40212,14500,27217,2
51890,37,49527,19307,31450,5
79531,59,74844,35615,40686,7
33047,28,13730,2842,15015,1
73454,46,76695,49320,40913,7
55468,45,51728,14781,27985,3
66366,49,66569,44563,54245,7
83587,54,76195,49100,51192,5
78738,63,67131,38544,50690,8
46184,34,55241,13576,31997,5
15946,26,9667,4103,13875,1
84566,63,91881,46418,66653,7
18642,29,15292,3456,13082,1
29759,29,6572,2855,10764,1
15957,26,9650,4652,11079,1
35581,29,12356,4618,10371,1
28897,28,9803,4112,12806,1
26833,26,18970,4534,12076,1
72050,51,77268,33188,64409,6
39749,44,55851,14044,24812,2
66806,50,94166,42788,62655,8
48861,34,53386,12688,38403,2
84688,62,85253,42420,65372,5
79402,45,95531,40185,46328,8
29515,29,10011,3014,14458,1
35023,26,16460,4624,10168,1
30199,26,11882,4053,14554,1
75798,59,69877,39553,68013,8
53548,33,50468,13673,24968,5
46558,41,37606,19658,36347,4
70788,53,97103,32021,56133,6
69997,62,67787,40929,42163,8
55698,31,30001,13371,21712,5
67614,50,89138,35650,52283,8
32707,26,19724,4755,13005,1
85958,57,76420,47067,60215,7
13744,28,18147,2567,12818,1
53711,34,32916,17651,25244,4
29314,26,15081,4065,10011,1
30319,29,19460,3312,12074,1
30740,28,16210,3322,10817,1
72410,50,99114,48706,62381,5
43121,30,42939,19382,28115,4
59337,33,31714,12918,39232,2
43108,39,48203,14004,26407,2
36297,27,14712,4907,11001,1
35110,27,16272,3638,13184,1
71794,64,88670,35138,61466,8
68295,48,90645,46069,47197,5
35004,25,17841,3522,13810,1
40045,42,37201,15471,36007,5
41873,44,49078,14254,32465,3
27820,25,10971,4175,10532,1
61495,39,34773,13054,25223,4
51202,35,42259,17431,33578,2
84240,60,85939,42090,51230,6
18441,27,12549,2757,11640,1
71230,52,92521,38835,56894,7
58654,42,35569,18820,24029,2
54528,45,30603,15602,22090,5
86986,51,87774,37131,47672,6
75333,59,80880,48212,46634,7
55740,43,57829,18940,33425,2
12236,27,15487,2922,11818,1
25455,26,12047,4211,13082,1
75879,56,97413,31350,45321,5
37476,27,5407,3913,12033,1
48268,39,46422,17812,31454,5
